Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,Predicted_Rating
766,221342,5451,20,3101,126,103,78,86,611,527,21,18,1937,1,1.0,3.0,3.0,8,0,0,24,7.0,2018-07-01,19,24,7,16,27,27,27,35,31,31,31,35,32,32,32,32,30,30,30,32,44,42,42,42,44,44,45,45,45,44,79.0,53.0,68.0,78.0,21.0,80.0,71.0,34.0,63.0,81.0,87.0,86.0,82.0,64.0,84.0,57.0,61.0,74.0,65.0,52.0,65.0,69.0,67.0,64.0,37.0,62.0,76.0,81.0,80.0,10.0,7.0,14.0,12.0,15.0,214,235.59
772,216700,4572,25,2843,6,111,78,79,312,88,16,17,2009,1,1.0,3.0,4.0,1,0,0,11,8.0,2016-09-19,19,22,1,22,35,35,35,39,37,37,37,39,38,38,38,35,31,31,31,35,30,31,31,31,30,27,28,28,28,27,72.0,73.0,67.0,76.0,66.0,86.0,82.0,76.0,68.0,79.0,80.0,82.0,87.0,73.0,75.0,76.0,67.0,81.0,70.0,74.0,73.0,31.0,71.0,76.0,54.0,73.0,68.0,37.0,32.0,9.0,9.0,16.0,12.0,11.0,125,196.76
786,214394,6702,24,2585,30,115,78,85,82,395,16,14,1853,1,1.0,3.0,3.0,6,0,0,2,16.0,2016-08-26,19,22,0,17,19,19,19,25,23,23,23,25,26,26,26,25,29,29,29,25,42,47,47,47,42,43,49,49,49,43,59.0,30.0,59.0,78.0,22.0,66.0,31.0,31.0,65.0,69.0,76.0,71.0,75.0,77.0,73.0,53.0,78.0,93.0,77.0,39.0,84.0,80.0,60.0,65.0,32.0,76.0,85.0,81.0,73.0,13.0,14.0,13.0,15.0,16.0,174,203.11
792,212977,5090,23,2395,55,76,78,84,297,335,18,18,1881,1,1.0,3.0,2.0,2,1,0,1,5.0,2015-08-24,19,23,12,27,26,26,26,26,26,26,26,26,27,27,27,24,29,29,29,24,39,44,44,44,39,42,49,49,49,42,54.0,50.0,83.0,76.0,48.0,65.0,43.0,35.0,67.0,70.0,74.0,79.0,63.0,73.0,62.0,63.0,64.0,70.0,79.0,55.0,74.0,79.0,52.0,71.0,39.0,69.0,78.0,79.0,76.0,7.0,15.0,10.0,15.0,13.0,191,204.02
795,212213,5844,25,2314,113,96,78,80,487,407,16,9,2067,1,1.0,3.0,4.0,6,1,0,21,47.0,2017-07-01,19,23,7,14,30,30,30,38,35,35,35,38,36,36,36,34,35,35,35,34,43,43,43,43,43,43,41,41,41,43,82.0,65.0,56.0,78.0,59.0,79.0,79.0,51.0,67.0,80.0,75.0,74.0,82.0,76.0,83.0,63.0,73.0,87.0,59.0,64.0,68.0,69.0,75.0,75.0,78.0,82.0,66.0,76.0,75.0,9.0,16.0,6.0,8.0,14.0,228,229.76
797,212187,5363,24,2312,55,76,78,81,211,32,15,16,2007,0,1.0,3.0,3.0,2,1,0,14,31.0,2015-08-04,19,23,0,23,25,25,25,33,29,29,29,33,31,31,31,32,32,32,32,32,45,43,43,43,45,44,42,42,42,44,91.0,40.0,59.0,77.0,43.0,73.0,80.0,74.0,72.0,78.0,78.0,85.0,77.0,79.0,74.0,75.0,66.0,85.0,66.0,46.0,72.0,69.0,62.0,70.0,41.0,71.0,69.0,74.0,75.0,15.0,12.0,11.0,8.0,11.0,141,141.75
799,211706,5495,25,2247,126,103,78,83,272,86,19,26,1947,1,1.0,3.0,3.0,6,0,1,18,8.0,2012-09-01,19,20,0,16,28,28,28,33,32,32,32,33,34,34,34,30,36,36,36,30,40,46,46,46,40,40,43,43,43,40,60.0,65.0,58.0,82.0,43.0,75.0,52.0,62.0,80.0,79.0,68.0,67.0,71.0,75.0,70.0,62.0,66.0,81.0,68.0,64.0,75.0,77.0,64.0,74.0,45.0,69.0,60.0,77.0,76.0,11.0,11.0,9.0,8.0,12.0,274,246.08
833,202935,6946,28,1504,126,103,78,79,618,566,117,27,1765,1,1.0,3.0,2.0,6,0,1,17,3.0,2016-08-31,19,22,9,21,14,14,14,16,14,14,14,16,15,15,15,15,19,19,19,15,38,42,42,42,38,41,49,49,49,41,51.0,22.0,73.0,69.0,31.0,48.0,47.0,45.0,57.0,67.0,72.0,73.0,68.0,76.0,72.0,48.0,92.0,78.0,74.0,26.0,89.0,79.0,45.0,39.0,36.0,67.0,76.0,78.0,81.0,8.0,13.0,12.0,12.0,8.0,165,158.04
835,202642,2207,26,1475,19,113,78,81,548,37,15,13,2079,1,1.0,3.0,3.0,8,2,0,2,11.0,2016-07-18,19,22,8,26,27,27,27,31,30,30,30,31,33,33,33,28,35,35,35,28,41,47,47,47,41,42,46,46,46,42,60.0,63.0,62.0,81.0,45.0,70.0,82.0,84.0,82.0,76.0,70.0,76.0,74.0,73.0,81.0,76.0,80.0,80.0,69.0,76.0,80.0,80.0,47.0,75.0,61.0,70.0,69.0,78.0,77.0,16.0,9.0,13.0,8.0,6.0,203,130.23
839,200607,1159,28,1326,55,76,78,80,303,438,12,44,1690,1,1.0,3.0,2.0,8,1,1,1,26.0,2016-06-29,19,20,11,23,11,11,11,12,11,11,11,12,14,14,14,12,20,20,20,12,36,43,43,43,36,40,49,49,49,40,49.0,25.0,74.0,68.0,30.0,42.0,45.0,33.0,64.0,68.0,60.0,65.0,56.0,77.0,57.0,52.0,74.0,68.0,78.0,24.0,76.0,81.0,27.0,51.0,55.0,73.0,81.0,81.0,78.0,6.0,11.0,10.0,12.0,12.0,144,159.46
867,186302,1786,30,569,93,136,78,78,167,396,12,23,1967,1,1.0,3.0,4.0,7,0,0,11,11.0,2018-07-05,19,3,6,11,32,32,32,39,36,36,36,39,38,38,38,35,34,34,34,35,33,32,32,32,33,30,25,25,25,30,80.0,75.0,49.0,79.0,72.0,80.0,75.0,67.0,75.0,83.0,74.0,77.0,80.0,70.0,81.0,73.0,70.0,77.0,58.0,74.0,39.0,42.0,70.0,80.0,70.0,80.0,50.0,45.0,52.0,10.0,8.0,9.0,14.0,9.0,123,240.33
892,172287,4848,32,224,126,103,78,78,182,556,102,18,1963,0,1.0,3.0,2.0,6,1,1,8,19.0,2012-07-01,19,20,9,20,27,27,27,27,27,27,27,27,28,28,28,25,32,32,32,25,40,47,47,47,40,41,49,49,49,41,65.0,60.0,70.0,77.0,42.0,62.0,52.0,54.0,74.0,75.0,46.0,61.0,66.0,77.0,67.0,74.0,79.0,81.0,78.0,56.0,90.0,79.0,61.0,66.0,71.0,74.0,75.0,81.0,75.0,8.0,14.0,9.0,7.0,11.0,41,74.88
899,236295,546,21,5172,126,103,77,85,7,337,15,11,1831,0,1.0,3.0,3.0,2,0,1,6,3.0,,179,17,1,18,20,20,20,27,24,24,24,27,25,25,25,27,27,27,27,27,43,43,43,43,43,44,45,45,45,44,76.0,33.0,73.0,76.0,21.0,71.0,62.0,54.0,61.0,75.0,76.0,69.0,68.0,77.0,67.0,55.0,61.0,77.0,60.0,28.0,60.0,78.0,60.0,59.0,43.0,70.0,78.0,78.0,76.0,11.0,14.0,10.0,12.0,12.0,0,0.0
902,183820,4364,30,494,137,42,77,77,583,371,110,25,1886,1,1.0,3.0,3.0,2,1,0,21,14.0,2018-08-03,19,20,7,11,30,30,30,37,35,35,35,37,36,36,36,34,30,30,30,34,26,25,25,25,26,23,18,18,18,23,82.0,62.0,54.0,78.0,62.0,78.0,69.0,71.0,70.0,77.0,80.0,80.0,76.0,72.0,76.0,71.0,76.0,71.0,58.0,71.0,45.0,32.0,75.0,76.0,68.0,68.0,41.0,30.0,25.0,13.0,14.0,12.0,10.0,11.0,123,158.02
906,181262,4743,30,408,38,20,77,77,213,656,96,20,1824,1,1.0,3.0,2.0,3,1,0,1,17.0,2014-07-01,19,3,9,30,20,20,20,19,18,18,18,19,20,20,20,17,24,24,24,17,36,42,42,42,36,38,47,47,47,38,43.0,48.0,77.0,72.0,43.0,60.0,32.0,39.0,70.0,65.0,63.0,67.0,65.0,72.0,65.0,64.0,79.0,80.0,84.0,52.0,72.0,74.0,32.0,50.0,64.0,77.0,74.0,79.0,77.0,14.0,11.0,15.0,15.0,7.0,739,176.86
914,212755,3050,23,2378,100,92,77,82,427,491,12,6,1991,0,1.0,3.0,2.0,6,1,0,8,8.0,2011-12-07,19,20,1,21,29,29,29,30,30,30,30,30,31,31,31,28,33,33,33,28,40,46,46,46,40,41,46,46,46,41,59.0,54.0,73.0,76.0,54.0,70.0,52.0,45.0,83.0,75.0,72.0,69.0,73.0,74.0,74.0,72.0,78.0,85.0,73.0,57.0,80.0,78.0,69.0,66.0,54.0,77.0,75.0,73.0,75.0,14.0,8.0,12.0,8.0,11.0,69,108.78
916,220948,6216,27,3071,142,107,77,78,195,49,12,13,1820,1,1.0,3.0,3.0,0,1,0,4,5.0,2013-01-01,19,24,11,26,25,25,25,31,31,31,31,31,33,33,33,28,35,35,35,28,38,44,44,44,38,38,41,41,41,38,50.0,63.0,46.0,79.0,31.0,70.0,40.0,49.0,75.0,77.0,68.0,65.0,57.0,77.0,48.0,47.0,59.0,78.0,73.0,72.0,54.0,79.0,69.0,76.0,41.0,76.0,72.0,75.0,67.0,8.0,14.0,16.0,13.0,12.0,177,104.22
921,214040,2025,27,2530,30,115,77,78,82,395,116,16,1976,0,1.0,3.0,3.0,1,2,0,6,18.0,2016-01-24,19,3,7,18,29,29,29,33,30,30,30,33,30,30,30,31,28,28,28,31,43,41,41,41,43,43,45,45,45,43,74.0,50.0,67.0,73.0,33.0,78.0,60.0,34.0,57.0,76.0,86.0,88.0,85.0,71.0,75.0,67.0,86.0,89.0,81.0,54.0,72.0,72.0,71.0,54.0,55.0,70.0,66.0,75.0,76.0,7.0,15.0,13.0,9.0,7.0,29,50.52
930,230685,1727,25,4374,140,106,77,80,264,519,15,48,1997,0,1.0,3.0,4.0,0,0,0,0,20.0,2018-08-18,19,22,1,19,33,33,33,36,35,35,35,36,36,36,36,33,33,33,33,33,33,35,35,35,33,31,30,30,30,31,71.0,70.0,62.0,76.0,68.0,76.0,76.0,74.0,77.0,77.0,73.0,77.0,76.0,69.0,69.0,77.0,58.0,83.0,61.0,75.0,64.0,51.0,77.0,78.0,75.0,74.0,57.0,55.0,45.0,14.0,11.0,6.0,11.0,8.0,176,165.87
939,215079,5393,32,2688,6,111,77,77,82,395,96,18,2028,1,1.0,3.0,3.0,6,1,0,4,8.0,2014-12-30,19,20,8,26,29,29,29,34,33,33,33,34,35,35,35,31,35,35,35,31,40,46,46,46,40,40,45,45,45,40,67.0,61.0,58.0,78.0,39.0,72.0,65.0,72.0,76.0,79.0,69.0,69.0,72.0,80.0,74.0,69.0,60.0,74.0,78.0,65.0,92.0,72.0,69.0,80.0,59.0,74.0,70.0,75.0,72.0,10.0,7.0,16.0,15.0,14.0,732,479.88
942,211241,5860,26,2203,126,103,77,78,494,557,110,16,2063,1,1.0,3.0,4.0,8,0,0,16,11.0,2016-07-01,19,22,6,11,35,35,35,38,36,36,36,38,35,35,35,34,31,31,31,34,43,41,41,41,43,44,43,43,43,44,78.0,71.0,74.0,77.0,66.0,78.0,52.0,55.0,56.0,79.0,81.0,88.0,83.0,75.0,87.0,72.0,74.0,77.0,64.0,66.0,61.0,72.0,78.0,63.0,64.0,72.0,61.0,78.0,79.0,7.0,11.0,10.0,16.0,10.0,126,287.3
953,204341,4204,30,1632,113,96,77,77,17,12,0,0,1749,1,1.0,3.0,2.0,8,0,0,1,4.0,,19,3,11,17,13,13,13,13,12,12,12,13,15,15,15,12,21,21,21,12,34,42,42,42,34,37,47,47,47,37,42.0,33.0,80.0,72.0,40.0,49.0,52.0,43.0,77.0,48.0,57.0,59.0,69.0,78.0,61.0,42.0,79.0,72.0,72.0,37.0,76.0,78.0,44.0,46.0,47.0,72.0,80.0,77.0,78.0,10.0,15.0,13.0,15.0,8.0,0,99.06
957,199737,6767,27,1261,113,96,77,77,487,407,117,10,1928,1,1.0,3.0,4.0,2,1,0,22,7.0,2015-08-31,19,20,0,19,37,37,37,38,38,38,38,38,36,36,36,33,29,29,29,33,23,23,23,23,23,20,18,18,18,20,75.0,76.0,66.0,73.0,77.0,78.0,82.0,71.0,63.0,78.0,78.0,81.0,73.0,77.0,68.0,83.0,64.0,68.0,68.0,80.0,59.0,24.0,79.0,73.0,77.0,80.0,25.0,33.0,23.0,13.0,12.0,11.0,9.0,11.0,152,214.45
959,213051,4382,25,2405,43,13,77,79,52,23,123,63,1958,1,1.0,3.0,3.0,6,0,1,19,17.0,2016-01-14,19,23,1,20,26,26,26,29,29,29,29,29,31,31,31,28,34,34,34,28,41,46,46,46,41,41,43,43,43,41,66.0,57.0,57.0,80.0,39.0,68.0,69.0,56.0,77.0,76.0,58.0,60.0,65.0,75.0,62.0,76.0,69.0,92.0,68.0,67.0,73.0,76.0,63.0,70.0,62.0,77.0,76.0,74.0,72.0,7.0,15.0,15.0,12.0,6.0,113,119.25
960,214332,1613,28,2568,30,115,77,77,182,556,109,18,1968,1,1.0,3.0,3.0,6,1,0,2,16.0,2016-07-20,19,20,9,27,25,25,25,27,27,27,27,27,29,29,29,25,32,32,32,25,38,46,46,46,38,39,47,47,47,39,62.0,55.0,61.0,73.0,48.0,69.0,57.0,50.0,74.0,70.0,57.0,53.0,68.0,80.0,62.0,73.0,81.0,79.0,78.0,61.0,87.0,81.0,62.0,71.0,72.0,77.0,75.0,75.0,73.0,15.0,11.0,8.0,15.0,12.0,68,160.43
962,189757,408,28,753,121,110,77,77,424,533,123,13,1769,1,1.0,3.0,3.0,1,1,0,25,9.0,2017-01-16,19,22,12,34,36,36,36,30,33,33,33,30,29,29,29,25,23,23,23,25,19,23,23,23,19,19,23,23,23,19,45.0,79.0,80.0,64.0,62.0,70.0,52.0,43.0,55.0,75.0,74.0,72.0,54.0,74.0,51.0,73.0,74.0,75.0,86.0,68.0,69.0,31.0,80.0,55.0,66.0,80.0,28.0,33.0,29.0,7.0,16.0,15.0,8.0,6.0,130,132.88
971,189506,6681,30,735,126,103,77,77,458,549,96,20,2023,1,1.0,3.0,3.0,3,1,1,2,4.0,2012-01-01,19,22,8,18,27,27,27,31,30,30,30,31,33,33,33,28,35,35,35,28,40,46,46,46,40,41,46,46,46,41,74.0,57.0,70.0,80.0,56.0,66.0,68.0,69.0,78.0,78.0,58.0,61.0,72.0,77.0,77.0,71.0,78.0,68.0,59.0,67.0,83.0,78.0,65.0,79.0,61.0,78.0,66.0,80.0,80.0,7.0,6.0,10.0,14.0,10.0,54,156.36
972,203843,1604,30,1584,144,120,77,77,268,389,96,16,2049,1,1.0,3.0,2.0,2,1,0,16,22.0,2015-07-08,19,23,7,14,28,28,28,30,27,27,27,30,27,27,27,26,28,28,28,26,42,43,43,43,42,43,46,46,46,43,77.0,59.0,68.0,76.0,59.0,62.0,63.0,70.0,66.0,69.0,77.0,80.0,79.0,72.0,73.0,80.0,79.0,83.0,73.0,70.0,80.0,75.0,59.0,52.0,67.0,65.0,68.0,77.0,80.0,16.0,9.0,9.0,15.0,7.0,54,88.71
976,204105,3653,26,1608,51,62,77,78,457,638,110,12,2014,1,1.0,3.0,3.0,2,1,0,24,27.0,2017-06-12,19,3,0,24,28,28,28,34,32,32,32,34,32,32,32,32,32,32,32,32,42,44,44,44,42,43,45,45,45,43,76.0,46.0,63.0,73.0,36.0,79.0,65.0,72.0,72.0,77.0,78.0,80.0,67.0,77.0,70.0,67.0,70.0,79.0,72.0,51.0,79.0,76.0,76.0,68.0,78.0,66.0,73.0,73.0,73.0,14.0,6.0,7.0,6.0,15.0,112,114.65
980,220746,545,21,3051,121,110,77,84,503,481,16,4,1988,0,1.0,3.0,4.0,8,1,0,13,17.0,2016-07-05,19,22,6,14,30,30,30,39,36,36,36,39,38,38,38,35,35,35,35,35,37,38,38,38,37,35,30,30,30,35,77.0,66.0,43.0,80.0,68.0,82.0,82.0,70.0,75.0,80.0,85.0,82.0,85.0,73.0,88.0,74.0,57.0,70.0,40.0,68.0,58.0,69.0,71.0,80.0,60.0,77.0,51.0,64.0,50.0,9.0,11.0,8.0,6.0,6.0,250,226.11
982,178250,5308,32,343,120,36,77,77,494,557,95,16,2018,1,1.0,3.0,3.0,8,1,0,18,8.0,2018-01-01,19,3,0,23,28,28,28,26,27,27,27,26,28,28,28,23,31,31,31,23,37,46,46,46,37,39,49,49,49,39,58.0,57.0,73.0,74.0,67.0,63.0,70.0,69.0,72.0,76.0,50.0,54.0,64.0,75.0,68.0,82.0,79.0,76.0,88.0,71.0,89.0,79.0,59.0,65.0,61.0,73.0,71.0,79.0,75.0,8.0,8.0,9.0,13.0,16.0,13,197.09
983,206411,1399,28,1814,142,107,77,77,195,49,123,13,1957,1,1.0,3.0,3.0,0,0,0,4,19.0,2009-07-10,19,3,10,21,29,29,29,32,32,32,32,32,34,34,34,29,35,35,35,29,39,46,46,46,39,39,44,44,44,39,68.0,72.0,56.0,80.0,35.0,69.0,41.0,43.0,76.0,72.0,62.0,63.0,67.0,75.0,77.0,80.0,59.0,80.0,73.0,81.0,92.0,78.0,58.0,82.0,51.0,75.0,69.0,73.0,69.0,10.0,13.0,8.0,15.0,10.0,130,112.48
995,214097,667,24,2536,51,62,77,81,561,632,13,22,2049,1,1.0,3.0,4.0,0,0,0,11,14.0,2017-06-14,19,22,0,14,32,32,32,37,35,35,35,37,36,36,36,33,35,35,35,33,38,40,40,40,38,36,35,35,35,36,78.0,70.0,53.0,79.0,63.0,75.0,75.0,78.0,75.0,77.0,73.0,70.0,70.0,78.0,69.0,77.0,71.0,77.0,65.0,76.0,72.0,71.0,74.0,76.0,76.0,76.0,38.0,68.0,63.0,14.0,7.0,15.0,11.0,15.0,190,180.81
997,223058,1459,25,3321,116,99,77,80,17,14,0,0,2041,1,1.0,3.0,3.0,6,0,0,21,7.0,,19,3,9,20,31,31,31,36,35,35,35,36,36,36,36,33,35,35,35,33,42,45,45,45,42,42,42,42,42,42,67.0,64.0,51.0,82.0,57.0,78.0,60.0,61.0,75.0,79.0,78.0,81.0,80.0,73.0,76.0,76.0,60.0,79.0,59.0,74.0,70.0,74.0,71.0,70.0,63.0,64.0,71.0,77.0,76.0,15.0,16.0,13.0,7.0,8.0,0,74.63
998,152916,5757,34,21,6,111,77,77,185,400,78,20,2005,0,1.0,3.0,4.0,2,1,0,21,14.0,2016-12-30,19,20,8,18,32,32,32,36,35,35,35,36,36,36,36,33,35,35,35,33,33,36,36,36,33,30,30,30,30,30,78.0,70.0,57.0,79.0,61.0,77.0,82.0,77.0,78.0,80.0,69.0,71.0,69.0,75.0,73.0,75.0,67.0,79.0,75.0,72.0,86.0,60.0,68.0,80.0,73.0,83.0,33.0,48.0,46.0,8.0,6.0,8.0,9.0,16.0,614,446.33
1016,229476,6699,21,4125,55,76,77,84,291,567,15,16,1795,1,1.0,3.0,3.0,8,0,0,17,31.0,2015-05-15,19,22,11,21,21,21,21,21,22,22,22,21,23,23,23,20,26,26,26,20,36,43,43,43,36,39,48,48,48,39,42.0,42.0,74.0,71.0,38.0,66.0,37.0,39.0,69.0,70.0,54.0,73.0,62.0,75.0,56.0,55.0,71.0,72.0,78.0,45.0,76.0,78.0,52.0,57.0,48.0,72.0,79.0,79.0,76.0,11.0,12.0,12.0,13.0,13.0,198,222.56
1017,225126,1868,23,3595,139,43,77,81,389,621,12,15,2029,1,1.0,3.0,3.0,6,0,0,18,13.0,2015-07-01,19,20,10,15,28,28,28,30,29,29,29,30,30,30,30,27,32,32,32,27,41,45,45,45,41,42,47,47,47,42,71.0,62.0,73.0,75.0,57.0,74.0,70.0,55.0,74.0,73.0,63.0,69.0,74.0,67.0,64.0,78.0,75.0,76.0,68.0,76.0,74.0,85.0,56.0,67.0,58.0,68.0,79.0,79.0,72.0,15.0,14.0,8.0,14.0,14.0,166,155.31
1022,185195,5178,29,547,104,33,77,77,131,203,123,9,1880,1,1.0,3.0,4.0,8,1,1,25,9.0,2017-01-31,19,20,9,21,37,37,37,35,35,35,35,35,32,32,32,29,24,24,24,29,23,23,23,23,23,22,24,24,24,22,49.0,76.0,71.0,61.0,70.0,80.0,64.0,53.0,47.0,76.0,84.0,81.0,75.0,78.0,69.0,73.0,80.0,78.0,78.0,62.0,78.0,30.0,84.0,60.0,63.0,82.0,17.0,45.0,41.0,9.0,11.0,13.0,16.0,8.0,140,161.59
1023,188268,3828,30,656,6,111,77,77,147,102,110,16,1927,1,1.0,3.0,4.0,2,1,0,22,7.0,2013-07-13,19,23,6,13,33,33,33,39,37,37,37,39,37,37,37,34,29,29,29,34,26,27,27,27,26,24,20,20,20,24,63.0,72.0,55.0,71.0,71.0,81.0,65.0,45.0,66.0,78.0,92.0,93.0,91.0,77.0,91.0,77.0,80.0,71.0,40.0,68.0,73.0,42.0,75.0,74.0,64.0,77.0,42.0,33.0,24.0,12.0,6.0,14.0,12.0,9.0,43,181.41
1025,223597,5527,25,3380,51,62,77,81,389,621,117,17,1857,1,1.0,3.0,3.0,0,1,0,24,2.0,2017-07-01,19,23,7,17,21,21,21,29,25,25,25,29,25,25,25,28,26,26,26,28,42,41,41,41,42,43,41,41,41,43,75.0,35.0,53.0,71.0,45.0,76.0,54.0,33.0,68.0,75.0,85.0,82.0,79.0,74.0,80.0,60.0,73.0,85.0,58.0,26.0,65.0,72.0,63.0,46.0,38.0,65.0,72.0,77.0,75.0,15.0,8.0,16.0,10.0,13.0,143,166.82
1036,226166,5047,20,3731,51,62,77,86,455,227,18,25,1906,1,1.0,3.0,3.0,0,1,0,16,22.0,2018-07-01,19,24,10,20,21,21,21,28,25,25,25,28,26,26,26,26,27,27,27,26,42,43,43,43,42,43,48,48,48,43,74.0,30.0,69.0,74.0,35.0,72.0,68.0,33.0,67.0,73.0,78.0,84.0,69.0,69.0,64.0,57.0,86.0,69.0,79.0,52.0,72.0,76.0,59.0,60.0,45.0,71.0,75.0,79.0,81.0,10.0,7.0,14.0,11.0,15.0,191,200.97
1039,212602,1700,24,2360,126,103,77,83,472,551,10,16,1763,1,1.0,3.0,2.0,8,0,1,17,3.0,2017-07-01,19,23,10,21,18,18,18,21,19,19,19,21,21,21,21,20,26,26,26,20,38,44,44,44,38,40,48,48,48,40,55.0,39.0,76.0,76.0,31.0,58.0,30.0,35.0,72.0,73.0,65.0,63.0,65.0,76.0,64.0,45.0,79.0,72.0,72.0,37.0,75.0,80.0,43.0,51.0,53.0,69.0,76.0,77.0,78.0,8.0,12.0,11.0,9.0,7.0,212,215.2
1040,192123,1201,26,880,101,71,77,78,100,356,10,53,1892,1,1.0,3.0,2.0,2,1,1,25,9.0,2017-08-21,19,22,11,38,37,37,37,30,33,33,33,30,30,30,30,25,23,23,23,25,20,24,24,24,20,20,26,26,26,20,46.0,78.0,83.0,65.0,69.0,66.0,69.0,64.0,48.0,74.0,68.0,75.0,65.0,75.0,61.0,80.0,76.0,70.0,84.0,71.0,74.0,40.0,79.0,64.0,81.0,77.0,39.0,30.0,29.0,14.0,16.0,16.0,7.0,16.0,165,95.12
1041,230524,2215,26,4356,19,113,77,77,88,574,117,20,1763,1,1.0,3.0,3.0,8,0,0,22,11.0,2018-01-01,19,22,0,18,36,36,36,33,34,34,34,33,30,30,30,27,21,21,21,27,16,16,16,16,16,14,13,13,13,14,57.0,76.0,77.0,65.0,72.0,72.0,61.0,55.0,58.0,73.0,81.0,81.0,79.0,73.0,77.0,85.0,56.0,61.0,72.0,77.0,52.0,23.0,75.0,56.0,56.0,78.0,20.0,14.0,15.0,8.0,9.0,8.0,8.0,11.0,124,113.1
1054,212616,5585,24,2361,6,111,77,83,594,580,18,21,1908,1,1.0,3.0,4.0,8,1,0,13,16.0,2016-07-27,19,24,0,16,33,33,33,38,37,37,37,38,37,37,37,34,32,32,32,34,27,27,27,27,27,24,20,20,20,24,76.0,68.0,50.0,78.0,57.0,83.0,80.0,68.0,72.0,81.0,78.0,74.0,78.0,72.0,72.0,78.0,58.0,70.0,68.0,79.0,56.0,28.0,75.0,75.0,70.0,76.0,24.0,44.0,40.0,13.0,12.0,10.0,7.0,14.0,224,246.43
1057,188041,5816,29,646,19,113,77,77,579,453,110,51,2025,1,1.0,3.0,3.0,8,1,0,19,5.0,2017-08-25,19,20,0,18,28,28,28,33,33,33,33,33,34,34,34,31,36,36,36,31,42,47,47,47,42,42,44,44,44,42,65.0,56.0,51.0,81.0,58.0,73.0,60.0,55.0,77.0,77.0,74.0,76.0,75.0,75.0,75.0,76.0,56.0,85.0,64.0,69.0,78.0,78.0,69.0,75.0,63.0,80.0,74.0,77.0,74.0,9.0,13.0,11.0,12.0,14.0,53,97.96
1060,229261,1646,21,4087,132,105,77,85,87,477,21,15,1980,1,1.0,3.0,3.0,8,1,0,4,17.0,2017-07-01,19,23,12,26,29,29,29,33,32,32,32,33,34,34,34,31,35,35,35,31,44,49,49,49,44,45,50,50,50,45,64.0,56.0,65.0,82.0,28.0,73.0,60.0,46.0,79.0,79.0,74.0,86.0,67.0,73.0,63.0,69.0,65.0,79.0,83.0,51.0,88.0,77.0,63.0,76.0,39.0,73.0,81.0,78.0,81.0,12.0,12.0,7.0,13.0,11.0,214,223.55
1061,229773,2289,24,4181,116,99,77,83,548,37,10,13,1913,0,1.0,3.0,2.0,0,1,0,1,14.0,2017-01-25,19,23,11,32,24,24,24,24,24,24,24,24,22,22,22,22,23,23,23,22,38,41,41,41,38,41,47,47,47,41,58.0,43.0,68.0,65.0,26.0,69.0,60.0,68.0,67.0,55.0,91.0,75.0,55.0,70.0,65.0,74.0,68.0,72.0,86.0,60.0,77.0,78.0,65.0,50.0,45.0,73.0,80.0,75.0,85.0,12.0,14.0,13.0,12.0,12.0,212,220.43
1066,212626,1586,23,2365,55,76,77,83,297,335,16,21,1819,1,1.0,3.0,3.0,8,0,0,22,27.0,2017-07-01,19,23,13,28,36,36,36,30,33,33,33,30,29,29,29,24,21,21,21,24,20,24,24,24,20,19,26,26,26,19,40.0,80.0,78.0,61.0,76.0,68.0,65.0,29.0,44.0,74.0,71.0,77.0,65.0,77.0,60.0,79.0,70.0,74.0,77.0,63.0,82.0,29.0,81.0,58.0,72.0,63.0,58.0,39.0,17.0,12.0,11.0,7.0,11.0,14.0,202,196.12
1080,201884,5564,26,1396,114,82,77,78,100,356,10,49,2076,0,1.0,3.0,4.0,2,1,1,14,12.0,2017-01-31,19,20,0,23,33,33,33,37,35,35,35,37,35,35,35,33,33,33,33,33,39,39,39,39,39,39,38,38,38,39,80.0,70.0,59.0,72.0,66.0,78.0,81.0,79.0,75.0,76.0,79.0,78.0,74.0,74.0,76.0,78.0,73.0,74.0,64.0,75.0,58.0,66.0,73.0,77.0,72.0,74.0,63.0,68.0,71.0,12.0,8.0,13.0,7.0,7.0,165,139.03
